dts,NSW_min,NSW_mean,VIC_min,VIC_mean,QLD_min,QLD_mean,SA_min,SA_mean,WA_min,WA_mean,TAS_min,TAS_mean,NT_min,NT_mean,ACT_min,ACT_mean
2007-05-07,0.0,8.573535011666558e-05,0.0,5.218222963311939e-05,0.0,4.2428728332793206e-05,0.0,0.00013855709535988672,0.0,0.0002444673858376425,0.0,0.0005434907025641225,,,0.0,0.0
2007-05-08,0.0,7.997981647558208e-05,0.0,0.0008208134376944968,0.0,0.0007018128718939746,0.0,0.0016638192767094205,0.0,3.198198190261208e-05,0.0,0.009430259678335967,,,0.0,0.0
2007-05-09,0.0,0.0003094244244636914,0.0,4.082529886508141e-05,0.0,0.0002682925525589383,0.0,1.680021840283924e-05,0.0,1.493304971991942e-06,0.0,0.0003551342737427514,,,0.0,0.00012324594608870186
2007-05-10,0.0,0.0015957950763388852,0.0,1.4823991466812205e-05,0.0,0.00016664915045344522,0.0,7.058915295310604e-07,0.0,1.7198703182833447e-05,0.0,0.0001187910251003377,,,0.0,0.0
2007-05-11,0.0,0.0008598720357047469,0.0,2.8983902391036e-05,0.0,0.0003910847819786389,0.0,4.682413812556034e-07,0.0,1.8147252850391748e-05,0.0,0.00021134121989560507,,,0.0,3.9572847995828085e-05
2007-05-12,0.0,0.00027988636349423414,0.0,2.0639227781438737e-05,0.0,0.0011662512651591421,0.0,6.927148876464805e-06,0.0,0.0015272927106219298,0.0,0.0001438014241279454,,,0.0,0.0
2007-05-13,0.0,0.00042676653025646864,0.0,2.8894918894014232e-05,0.0,0.0008236569447768097,0.0,8.03633976653461e-05,0.0,0.0007271631675168666,0.0,3.148062608528538e-05,,,0.0,0.0
2007-05-14,0.0,0.0002986097916756919,0.0,0.0006047005367517496,0.0,0.0006198901044017377,0.0,0.0018497181639831905,0.0,0.0002139346586128633,0.0,3.6059169682374205e-05,,,0.0,0.0
2007-05-15,0.0,0.0005460295160877505,0.0,0.0037539649151253985,0.0,0.0001904960533707612,0.0,0.004127114828963365,0.0,0.000574426114236039,0.0,6.142949078434177e-05,,,0.0,0.00012341362764800622
2007-05-16,0.0,0.0016555733179515115,0.0,0.006075593787699548,0.0,0.0007133201217848344,0.0,0.0024308057181213947,0.0,0.00035675011730593333,0.0,0.003999663347306261,,,0.0,7.042625490782964e-06
2007-05-17,0.0,0.0006867441056342745,0.0,0.0011147934899014443,0.0,0.00011913578374432088,0.0,0.0008218789197200741,0.0,0.00012112803053542895,0.0,0.003437314402101844,,,0.0,6.606653436591637e-05
2007-05-18,0.0,0.01931298911731561,0.0,0.012931300950261355,0.0,0.0012750424397929962,0.0,0.0026842160712795145,0.0,0.000977671317026854,0.0,0.005242290123893129,,,0.022796978713664453,0.03403080477925981
2007-05-19,0.0,0.004633343157323585,0.0,0.0023326496434645494,0.0,0.0014823295453713669,0.0,0.0009833492541285389,0.0,7.899098748601623e-05,9.155413138017853e-05,0.022725764364626005,,,0.0012970168612191958,0.0034311000664857382
2007-05-20,0.0,2.950892442429314e-05,0.0,0.0011316245535788587,0.0,2.5801092691680905e-05,0.0,0.0004999288520162527,0.0,0.0008995275635318305,0.0,0.003329078301089128,,,0.0,0.0
2007-05-21,0.0,3.677174129203892e-05,0.0,0.0022687463098626176,0.0,0.0024412222102042956,0.0,0.003134499572023848,0.0,0.00024881368152800245,0.0,0.00416869279776259,,,0.0,0.0
2007-05-22,0.0,0.0013256232633908434,0.0,0.00477457431695691,0.0,0.002764531673484031,0.0,0.0022955404302608877,0.0,5.438742985504575e-06,9.155413138017853e-05,0.007966347788264204,,,0.006088349736781872,0.008759852339618877
2007-05-23,0.0,9.021811418728597e-05,0.0,0.0011240131688984223,0.0,3.90991157904083e-05,0.0,0.0011675398839008438,0.0,9.207686153753263e-05,0.0,0.0024325961166668155,,,0.0,2.8338183522436213e-05
2007-05-24,0.0,3.392630893015495e-05,0.0,0.0005044276705059751,0.0,5.01484588438952e-06,0.0,0.0005216044279163864,0.0,0.0001279969397379642,0.0,0.00291390400317468,,,0.0,3.1859496267827695e-06
2007-05-25,0.0,6.913888973219052e-06,0.0,0.00016290900893641485,0.0,2.0767521992380226e-07,0.0,0.00017619993765801307,0.0,0.00019884009114769398,0.0,0.005419698225429323,,,0.0,0.00014672136439131174
2007-05-26,0.0,2.003457271384433e-05,0.0,7.814069312541514e-06,0.0,0.00015810212357445004,0.0,4.0965238430452534e-06,0.0,0.00171708927637877,0.0,0.0011948575840666014,,,0.0,0.0
2007-05-27,0.0,5.588673621460507e-05,0.0,7.5998497826742865e-06,0.0,0.0013138198292181127,0.0,6.917736989404391e-06,0.0,0.0023532783080552192,0.0,8.915186079084674e-05,,,0.0,0.0
2007-05-28,0.0,4.936512462993745e-05,0.0,0.0005439841306172274,0.0,0.0007454467974046861,0.0,0.003775905557360482,0.0,0.011187528093075098,0.0,0.0010368434231418427,,,0.0,0.0
2007-05-29,0.0,6.546555309917899e-05,0.0,0.0041415111144507384,0.0,0.0003902625923784488,0.0007934691386282139,0.00757678085109224,0.0,0.0007741222494335573,0.0,0.012631523791623366,,,0.0,6.220985850191619e-05
2007-05-30,0.0,0.009288969375870757,0.0,0.016980033586326597,0.0,0.0016939812350799397,0.00019836728465705348,0.006872541107740284,0.0,3.108188755862874e-05,0.0,0.011561986051680375,,,0.00788891432059205,0.011326889331009267
2007-05-31,0.0,5.260496632270193e-05,0.0,0.0021102601102966924,0.0,0.0001258665035769333,0.0,0.002282890854051691,0.0,2.2519978717247213e-05,0.00039673456931410697,0.014739202348232056,,,0.0,2.0121787116522754e-06
2007-06-01,0.0,0.0005040643632820632,0.0,0.004041421158726619,0.0,1.675360257778739e-05,0.0,0.0030885272096772545,0.0,3.098204022520155e-05,0.0,0.002392201141530525,,,0.0,3.387167497947997e-05
2007-06-02,0.0,0.00020600532337471805,0.0,0.00617420727651012,0.0,0.00017459868551118418,0.0,0.0028764844531214196,0.0,2.3851765943989287e-05,0.0,0.0006582388820385116,,,0.0,0.0
2007-06-03,0.0,0.0008189117383835011,0.0,0.0016018973918113103,0.0,0.0009629065842475213,0.0,0.0010894423980452922,0.0,9.975776449573309e-05,0.0,0.006695764273808458,,,0.0,0.0
2007-06-04,0.0,0.0022529030516565646,0.0,0.0019933374430526215,0.0,0.004969851856413897,0.0,0.0016481837793303076,0.0,0.0009171109726169863,0.0,0.0014127778446702717,,,0.0,4.5441702571480554e-05
2007-06-05,0.0,0.0002266375505881489,0.0,0.0013924664923578832,0.0,0.002614254820286546,0.0,0.0008896492124985858,0.0,0.0004380067582548636,0.0,4.991198440482762e-05,,,0.0,6.036536134956826e-06
2007-06-06,0.0,0.0013896717854886245,0.0,0.00037248491853313667,0.0,0.019174333031455274,0.0,0.0005152890516988485,0.0,6.345738542239503e-05,0.0,7.692288054341202e-05,,,0.0,0.0
2007-06-07,0.0,0.006681235081378229,0.0,0.0002779498400027288,0.0,0.01877328324343209,0.0,0.0006888913085281872,0.0,0.0011300559679544096,0.0,0.00021679864297659572,,,0.0,1.1402346032696227e-05
2007-06-08,0.0,0.012139979609535044,0.0,0.0004345360771229856,0.0,0.002893484367009505,0.0,0.0004236360955045356,0.0,0.00105882517395608,0.0,7.745857851455221e-05,,,0.0,0.00023827549577149027
2007-06-09,0.0,0.015218152562247884,0.0,0.0008564167235584303,0.0,0.0005773286001086651,0.0,0.0002591163096884965,0.0,0.0005104151634503785,0.0,0.0002510330914447737,,,0.0,0.00040008820050019413
2007-06-10,0.0,0.0013731996884066798,0.0,0.00023519491752630495,0.0,4.453782339415051e-05,0.0,0.00011969332071905172,0.0,0.0002271394684586091,0.0,8.648174121594485e-05,,,0.0,7.428293077182983e-05
2007-06-11,0.0,9.728194977098391e-05,0.0,0.0016231627997569762,0.0,7.44736956693963e-06,0.0,0.0016710499589435838,0.0,3.51829699448367e-05,0.0,0.0006776830443347407,,,0.0,8.887122643130884e-05
2007-06-12,0.0,0.00020743372473520425,0.0,0.001463887283615617,0.0,2.0411750509068136e-05,0.0,0.00037525193709871173,0.0,3.2288865618586826e-06,0.0,0.00033563151948092873,,,0.0,5.751477484139421e-05
2007-06-13,0.0,3.918012547646068e-05,0.0,0.0016718845600614712,0.0,1.0101186516621658e-05,0.0,0.00015914089236101247,0.0,2.518795820014727e-05,0.0,0.0016063322178678625,,,0.0,0.0
2007-06-14,0.0,0.0007842364070483947,0.0,0.0013638302847422468,0.0,3.129257022835456e-05,0.0,0.00010921318447728056,0.0,0.004411835186353007,0.0,0.0004523299743815001,,,0.0,0.0030472769772380667
2007-06-15,0.0,0.004723112852974321,0.0,0.001367936708345548,0.0,0.0016635346860343894,0.0,1.0127190477005611e-05,0.0,0.00037339966015491723,0.0,0.00015132630656630535,,,0.00039673456931410697,0.008075376214538495
2007-06-16,0.0,0.004916626415595494,0.0,0.0003900393850844873,0.0,0.0006232333349913305,0.0,9.355415738051653e-06,0.0,0.0006526036396232513,0.0,0.0005986257421875669,,,0.0057984283207446405,0.008785507618192443
2007-06-17,0.0,0.0015201338643745842,0.0,0.0002862549663914275,0.0,3.6315927392249157e-05,0.0,7.607157716579728e-05,0.0,0.00027444361101287894,0.0,0.0014415130186534635,,,0.0,6.757566839965559e-05
2007-06-18,0.0,0.0004145931395573996,0.0,0.0009473891665228925,0.0,0.002326006721800012,0.0,0.0004565165229500925,0.0,0.00027832737861456893,0.0,0.0006004672039633615,,,0.0,5.030446779130688e-06
2007-06-19,0.0,0.005220753674018855,0.0,0.005668958980420499,0.0,0.0019361560753496084,0.0,0.0014777368576379725,0.0,0.0005228990168150545,0.0,0.003430400550161816,,,0.00019836728465705348,0.0015032651791635542
2007-06-20,0.0,0.005232855999973621,0.0,0.006182911180792877,0.0,8.345650005905126e-05,0.0,0.0006969220011624857,0.0,0.0005260383344454564,0.0,0.0006562132740851378,,,0.010299839780270085,0.013970389113442443
2007-06-21,0.0,0.00035206966687235643,0.0,0.00455859818694477,0.0,0.006197130697880322,0.0,0.0013369467920730028,0.0,0.0003250706140898801,0.0,0.0035536864160512524,,,0.0,0.00010698083483617931
2007-06-22,0.0,0.00035125881813986154,0.0,0.0005554728887882607,0.0,0.0020819134391298994,0.0,0.0006112926526868379,0.0,2.2157297962004335e-05,0.0,0.00037758336684584506,,,0.0,1.7271200608348697e-05
2007-06-23,0.0,1.8680078687433035e-05,0.0,7.790834732763608e-05,0.0,0.002965035289296858,0.0,3.0153333169801796e-05,0.0,0.006922072034212628,0.0,4.012712615072005e-05,,,0.0,0.0
2007-06-24,0.0,0.0003789513276997752,0.0,1.841958388350676e-05,0.0,0.001449241095167442,0.0,1.0023659719341058e-05,0.0,0.004691661743312122,0.0,7.018480450016429e-05,,,0.0,1.0060893558261377e-06
2007-06-25,0.0,0.00045242943071909436,0.0,2.0291533006038848e-05,0.0,0.000450093482787316,0.0,0.00031335701481766327,0.0,0.002384326423721659,0.0,5.186225983100989e-05,,,0.0,4.996910467269818e-05
2007-06-26,0.0,0.010042778701998467,0.0,0.00029984142811262214,0.0,0.024980448739848893,0.0,0.0022750413402433055,0.0,0.000303974928217109,0.0,0.000615240749573712,,,0.005691615167467765,0.014296865109408023
2007-06-27,0.0,0.005186435798347592,0.0,0.007371676322200013,0.0,0.010783598778011768,0.0,0.0007577416153468819,0.0,7.264480844083514e-05,0.0,0.0015368170358316235,,,0.02029449912260624,0.02897855939741955
2007-06-28,0.0,0.0070882896728599884,0.0,0.01105855921546876,0.0,4.846492775779159e-05,0.0,0.0006390012481926971,0.0,0.008608719620641216,0.0,0.005299701879893919,,,0.003997863736934462,0.006968174878451829
2007-06-29,0.0,0.0018228597260402943,0.0,0.002608389726624571,0.0,0.0002815003560949119,0.0,0.0003262324763163098,0.0,0.00118388983244619,0.0,0.0003423947063665737,,,0.0,0.0006794456783012517
2007-06-30,0.0,0.0009960207154298159,0.0,0.0024953065324927358,0.0,6.191104711990728e-06,0.0,0.0016308164947320784,0.0,0.0030432982675371706,0.0,0.0010504116483171279,,,0.0,0.00011435882344557099
2007-07-01,0.0,0.00032897859950604887,0.0,0.0031883396684639683,0.0,1.0206726382484576e-05,0.0,0.001577691098219571,0.0,0.0013825228872113363,0.0,0.0012348340451629383,,,0.0,0.00014823049842505097
2007-07-02,0.0,0.0009485402278187886,0.0,0.00253889196760803,0.0,3.0283132479052806e-06,0.0,0.00045634240303947483,0.0,0.00823327309015104,0.0,0.0006925319224722829,,,9.155413138017853e-05,0.0009769127645071795
2007-07-03,0.0,0.0010480507679711084,0.0,0.003655893566509644,0.0,4.339050291686656e-06,0.0,0.0028031187934854924,0.0,0.009523125905196836,0.0005951018539711605,0.0077423172226772155,,,0.0,0.0010357689918230088
2007-07-04,0.0,0.0017465326374218753,0.0,0.006986737009768905,0.0,6.4889994946683125e-06,0.0,0.004635883795901112,0.0,0.0011355622547242913,0.0,0.0007338643690580684,,,0.004592965590905623,0.007434329613317941
2007-07-05,0.0,0.0009088548320103353,0.0,0.00883147036495263,0.0,1.2806071143334134e-05,9.155413138017853e-05,0.006648841729060125,0.0,0.0003206949515367474,0.00019836728465705348,0.006961788538164359,,,0.0012970168612191958,0.0048072626236965905
2007-07-06,0.0,0.0015416750096676477,0.0,0.0042662676251178,0.0,4.699928542701786e-06,0.0,0.003247566924252368,0.0,0.0007354475595050461,0.0004882887006942855,0.003910051121071466,,,0.0004882887006942855,0.001814649834791744
2007-07-07,0.0,0.0024167286066978013,9.155413138017853e-05,0.008519370636203989,0.0,8.90620287410929e-06,0.0,0.004627495451558517,0.0,5.060057290050572e-05,0.000289921416037232,0.005969834930947904,,,0.0021972991531242847,0.0034453529990266085
2007-07-08,0.0,0.0030610172127906988,0.0,0.0041851245628891694,0.0,5.7570294572319605e-06,0.0,0.0015575967193455866,0.0,0.0012872318225433312,0.0,0.0043471137032754705,,,0.004791332875562677,0.00782385387558196
2007-07-09,0.0,0.002904272548871793,0.0,0.0030434646482572995,0.0,0.00014284310167775362,0.0,0.000161562100307304,0.0,0.0020837095962626087,0.0,0.0007151986428761523,,,0.0,0.0005263524146563743
2007-07-10,0.0,0.001428337402216333,0.0,0.0005549192136956807,0.0,4.936542112942841e-06,0.0,5.776780980505688e-05,0.0,8.916807377989643e-05,0.0,5.9152774406995946e-05,,,0.0,7.696583572069953e-05
2007-07-11,0.0,0.0001523635224326383,0.0,0.0006277917542288994,0.0,7.626106436546181e-07,0.0,0.0006313940904761173,0.0,1.1602847481494914e-05,0.0,0.00032294217378954547,,,0.0,0.0002609125062775784
2007-07-12,0.0,3.642778792961338e-05,0.0,0.0011153554042067115,0.0,1.5830979879437384e-06,0.0,0.0005263880195148419,0.0,0.00020900983572588099,0.0,0.0024261342598899368,,,0.0,1.0060893558261377e-06
2007-07-13,0.0,0.00014255800901373847,0.0,0.002444778736767206,0.0,1.916740144542634e-06,0.0,0.00047650501809464693,0.0,1.847028834089148e-05,0.0,0.0007606074162110827,,,0.0,1.2576116947826722e-05
2007-07-14,0.0,5.404829127949172e-05,0.0,0.0018049626755426058,0.0,3.567928368526964e-06,0.0,0.00042809262402764177,0.0,1.2536713717666863e-05,0.0,0.0033893275822808014,,,0.0,1.6097429693218204e-05
2007-07-15,0.0,5.765838029007378e-05,0.0,0.0005941230355039211,0.0,6.715399529503279e-06,0.0,0.0006037796138408623,0.0,3.934719108600597e-05,0.0,0.0008874255405977243,,,0.0,0.0
2007-07-16,0.0,8.921467999773048e-06,0.0,0.0002519930243529705,0.0,1.429894956852409e-06,0.0,0.0002129604155442256,0.0,8.128894449798022e-05,0.0,0.0013034536071536772,,,0.0,0.0
2007-07-17,0.0,1.0141649659452058e-05,0.0,0.002342205482339165,0.0,1.024758052410893e-06,0.0,0.004761871316091814,0.0,0.0006259076930197258,0.0,0.007903260981881648,,,0.0,3.940516643652373e-05
2007-07-18,0.0,0.0012452447736997227,0.0,0.007343455370903814,0.0,4.099032209643572e-06,0.0,0.0016438754880284034,0.0,1.0796727098384219e-05,9.155413138017853e-05,0.0057691574487903075,,,0.0017853055619134813,0.002908939690811973
2007-07-19,0.0,5.424727256353955e-05,0.0,0.0013606235831643883,0.0,4.024132949998922e-06,0.0,5.273480319950042e-05,0.0,0.00036812683994407846,0.0,0.0006263313716324739,,,0.0,3.018268067478413e-06
2007-07-20,0.0,5.2258881017947324e-05,0.0,0.0006906404686068694,0.0,5.532331678298012e-07,0.0,1.4108418703560795e-05,0.0,0.007097293825975378,0.0,0.00016267640732983815,,,0.0,4.024357423304551e-06
2007-07-21,0.0,0.0001670547370223554,0.0,0.0001703638485757944,0.0,5.814906157866462e-06,0.0,1.440018720243363e-06,0.0,0.0031698665094012438,0.0,0.0001362849119703846,,,0.0,0.0
2007-07-22,0.0,5.2413091513084384e-05,0.0,4.7606170906647915e-05,0.0,3.0521448305194876e-06,0.0,3.8118142594677257e-07,0.0,0.007441699582514805,0.0,0.0002667273679430215,,,0.0,4.024357423304551e-06
2007-07-23,0.0,3.343738348935171e-05,0.0,3.5479697673625344e-05,0.0,0.00010037181694743504,0.0,2.3765014827545697e-06,0.0,0.001836486130353748,0.0,7.444527742688863e-05,,,0.0,1.2073072269913652e-05
2007-07-24,0.0,2.1657691473720204e-05,0.0,1.185952274195725e-05,0.0,0.0001395679613242012,0.0,5.9294888480609075e-06,0.0,0.009161274763827287,0.0,1.7627811362831958e-05,,,0.0,1.0060893558261377e-05
2007-07-25,0.0,6.838418214769481e-05,0.0,1.0654949847088451e-05,0.0,0.00015143949397787823,0.0,2.148263221539527e-06,0.0,0.002405394211074796,0.0,0.00016086005639644096,,,0.0,1.2073072269913652e-05
2007-07-26,0.0,0.00017619224184480895,0.0,0.0008994287094706949,0.0,4.3890966151764896e-05,0.0,2.321677240627658e-05,0.0,0.0016100323781408814,0.0,0.0025245687620869474,,,0.0,0.0
2007-07-27,0.0,0.0020684132902669614,0.0,0.0033778794606479537,0.0,3.402639320538429e-05,0.0,0.0012582304746432292,0.0,0.0007514583730887239,0.0,0.0029268193464476386,,,0.0015869382772564279,0.0044521130810899635
2007-07-28,0.0,0.000779467252058234,0.0,0.002167898346571276,0.0,3.508860088761751e-05,0.0,0.00045207411225757705,9.155413138017853e-05,0.010944103230865889,0.0,0.005518567982227885,,,0.0004882887006942855,0.005305444536389832
2007-07-29,0.0,0.00016859968456349814,0.0,0.0010752139599946673,0.0,8.61341485913475e-07,0.00039673456931410697,0.006302933702844019,0.0,0.0005980385402484307,0.0,0.0005501534460801787,,,0.0,2.699673104800136e-05
2007-07-30,0.0,0.0008830760960144958,0.0,0.0014068768753477978,0.0,2.5125297098978047e-06,0.0,0.00026042456198989406,0.0,0.001962196859824857,0.0,9.614941553886549e-05,,,0.0,1.0060893558261377e-06
2007-07-31,0.0,1.1874208125554236e-05,0.0,8.957012896510052e-05,0.0,1.9201446563446635e-06,0.0,9.407181116883931e-06,0.0,0.008692755835151585,0.0,0.00013322975947872569,,,0.0,2.0121787116522754e-06
2007-08-01,0.0,0.0006720798956473924,0.0,0.003389938372336942,0.0,3.1798140230955955e-06,0.0,0.002045523062388046,0.0,0.002348387257060425,0.0,0.006926993280882643,,,9.155413138017853e-05,0.00043613973575063077
2007-08-02,0.0,0.00021196836606916566,0.0,0.0006995734230023328,0.0,1.3566979531087738e-06,0.0,0.0013712507674364474,0.0,0.002950180350714346,0.0,0.01652349510616885,,,0.0,2.8673546641044928e-05
2007-08-03,0.0,0.001270489102818405,0.0,0.0020648686397603646,0.0,2.750845536039872e-06,0.0,0.001350318730614086,0.0,0.00023378959453348774,9.155413138017853e-05,0.010723057918032434,,,0.00019836728465705348,0.0007852527422223004
2007-08-04,0.0,0.0013941303875461821,0.0,0.0013919688439115762,0.0,4.250532984833887e-06,0.0,0.0011989473510214455,0.0,4.8323172692482606e-05,0.0,0.0015186367859360533,,,0.0,0.0001230782645293975
2007-08-05,0.0,0.0003584761535712536,0.0,0.0036310688186831064,0.0,4.070093859326321e-06,0.0,0.0012443220585397021,0.0,4.3536374060532035e-06,0.0,0.002794895350773567,,,9.155413138017853e-05,0.0010461652484998788
2007-08-06,0.0,4.0006608452702206e-05,0.0,0.0016392490386074674,0.0,4.664181168780477e-07,0.0,0.00034054089761990437,0.0,0.002296105431266182,0.0,0.0008753472254046727,,,0.0,1.2073072269913652e-05
2007-08-07,0.0,7.527888363995213e-06,0.0,0.00013971727306448121,0.0,2.519338733501863e-07,0.0,1.5346081852005254e-05,0.0,0.005370373992283446,0.0,0.0002831163777475917,,,0.0,0.0
2007-08-08,0.0,3.6385149083031707e-06,0.0,0.0006101993872991876,0.0,2.6856491350310067e-05,0.0,0.0011426972080048805,0.0,0.00036090699673140946,0.0,0.003352414643956923,,,0.0,0.0
2007-08-09,0.0,4.599310251276977e-06,0.0,0.00034930142187389025,0.0,1.1949836425123704e-06,0.0,0.0003531481203373291,0.0,4.333961607995492e-05,0.0,0.017464833625393358,,,0.0,0.0
2007-08-10,0.0,1.5648456695475745e-05,0.0,0.0012146510998277838,0.0,3.4101292465028945e-05,0.0,0.0004010052130677698,0.0,0.0026975915589769126,0.0,0.023299722889298727,,,0.0,0.0
2007-08-11,0.0,7.79722374490281e-06,0.0,0.0019745899385041643,0.0,2.895537287626128e-06,0.0,0.0004088194322996787,0.0,0.005223908232547729,0.004196231021591516,0.02550644697860276,,,0.0,0.0
2007-08-12,0.0,0.00026481353122761103,0.0,0.005298795872022616,0.0,1.2184747739463741e-05,0.0,0.0008600723574112345,0.0,0.0004516329825813977,0.0,0.0009308254465408791,,,0.0,0.0005796751505151597
2007-08-13,0.0,0.00011524782777817385,0.0,0.0013520086623786509,0.0,1.688467628216553e-05,0.0,0.0002192287323264614,0.0,4.2156131510215e-05,0.0,0.0010884713151104787,,,0.0,3.018268067478413e-06
2007-08-14,0.0,8.376188216737692e-05,0.0,0.0005696212648147223,0.0,2.2963432104689282e-06,0.0,5.343598878550127e-06,0.0,0.001510782660371116,0.0,0.00041156670689005103,,,0.0,3.1859496267827696e-05
2007-08-15,0.0,0.000619261024444339,0.0,7.1570744928641e-05,0.0,6.567133040524891e-05,0.0,7.196799440745671e-05,0.0,0.0012973443017391115,0.0,0.0008207478837523684,,,0.0,0.00013548669991791988
2007-08-16,0.0,0.0011950602725679738,0.0,1.2866354532333224e-05,0.0,0.00018297889131187994,0.0,0.002276422534669421,0.0,0.0007545932856897098,0.0,0.0013790874644540332,,,9.155413138017853e-05,0.0010054186295889204
2007-08-17,0.0,0.0037429815037231667,0.0,0.003185922283461544,0.0,0.0014587209582801934,0.0,0.0037825950560886707,0.0,6.032981453710218e-05,0.0,0.0007118254197141288,,,0.006897077897306782,0.01015345377899738
2007-08-18,0.0,0.00039425014585328124,0.0,0.0011630835154611298,0.0,3.201432673038483e-05,0.0,0.0005780969270247573,0.0,5.02907524982537e-06,0.0,0.0009144448070171078,,,0.0,0.00023676636173775107
2007-08-19,0.0,0.0016691672928891934,0.0,0.0004041811697407993,0.0,0.0076777733076537815,0.0,0.00033442552400240024,0.0,7.287386997046222e-06,0.0,0.00012125188765526295,,,0.0,0.0005602240896358543
2007-08-20,0.0,0.011064423942928983,0.0,2.701802624386982e-05,0.0,0.017436530622715506,0.0,1.0896612244194469e-05,0.0,0.005338485984341706,0.0,7.914937523596345e-05,,,0.0,0.00032530222505045117
2007-08-21,0.0,0.013084486202467207,0.0,0.00015790121546513402,0.0,0.0009692355716874944,0.0,1.3110758675156896e-05,0.0,0.0005658216234436371,0.0,0.0017711848982054578,,,0.0,8.568527680452607e-05
2007-08-22,0.0,0.0016544597334082868,0.0,0.0003037072667054569,0.0,0.0030395072827103537,0.0,4.2682907818978115e-06,0.0,8.251060598932466e-05,0.0,6.35304312649072e-05,,,0.0,0.00013632510771444166
2007-08-23,0.0,0.0010153403768159742,0.0,7.258746377424163e-06,0.0,0.0061979358649215,0.0,5.037712549086668e-06,0.0,0.00485150998241336,0.0,0.00011377722690169744,,,0.0,9.306326541391775e-05
2007-08-24,0.0,0.0013077661144424368,0.0,1.9032581307434523e-06,0.0,0.009721219167932551,0.0,9.176589883903784e-07,0.0,3.652209888727195e-05,0.0,0.00015296688160292216,,,0.0,6.589885280661202e-05
2007-08-25,0.0,0.0010563561046377761,0.0,1.4769612663076672e-05,0.0,0.003976413610325776,0.0,3.6141646311990292e-06,0.0,0.0005839424461175334,0.0,7.951766759112233e-05,,,0.0,8.97096342278306e-05
2007-08-26,0.0,0.00035962242789685763,0.0,8.075911491740768e-05,0.0,0.0010007988006041101,0.0,2.8654490155430845e-05,0.0,0.0024350723625928897,0.0,0.0002868244121415778,,,0.0,0.0
2007-08-27,0.0,8.039554522975346e-06,0.0,3.374946300931311e-05,0.0,1.5058155700376678e-05,0.0,4.150642193642634e-06,0.0,0.003173308305718204,0.0,4.4345747673449055e-05,,,0.0,0.0
2007-08-28,0.0,2.5107174162177934e-06,0.0,1.8147689864829125e-05,0.0,4.402033760024202e-06,0.0,4.885239978707958e-05,0.0,0.000551615403577342,0.0,0.00015531056022666053,,,0.0,0.00019434292723374892
2007-08-29,0.0,1.7901209089874389e-06,0.0,4.4989396957192844e-05,0.0,1.1211057364083293e-05,0.0,2.2484998187329373e-05,0.0,0.0011621422022198647,0.0,0.0003727871959479805,,,0.0,0.0
2007-08-30,0.0,6.8826204857258205e-06,0.0,2.5075219892227805e-05,0.0,6.934990540734185e-06,0.0,2.764741823996653e-06,0.0,0.008249951999862799,0.0,0.00020954997980460503,,,0.0,0.0
2007-08-31,0.0,1.35989494697831e-05,0.0,0.0004326904934810525,0.0,0.00011883959121754431,0.0,0.000965989028445605,0.0,9.251589613598454e-05,0.0,0.0011431376190091755,,,0.0,0.00033821370511688667
2007-09-01,0.0,0.00015740130215626354,0.0,0.0006733002215853859,0.0,4.100394014364384e-05,0.0,3.997699028910905e-06,0.0,0.00011628543486421026,0.0,0.007979982975685881,,,0.000686655985351339,0.0016322122982686041
2007-09-02,0.0,6.002838951257203e-06,0.0,8.698960755146911e-06,0.0,3.0221851266616277e-05,0.0,6.55773230934355e-06,0.0,0.00047110468094283843,0.0,0.0012261875450975035,,,0.0,8.568527680452607e-05
2007-09-03,0.0,4.618497732238732e-06,0.0,0.0010672449934836068,0.0,0.00011398305513194916,0.0,0.0005925441736624929,0.0,1.20536288250559e-05,0.0,0.003152800187460809,,,0.0,2.6158323251479582e-05
2007-09-04,0.0,0.0006656087400311798,0.0,0.000502679309573751,0.0,0.0002965721298424967,0.0,1.9684961786856168e-05,0.0,0.00023367506376867418,0.0,0.0013142094179804762,,,0.0,2.0121787116522754e-06
2007-09-05,0.0,0.0010823089492571574,0.0,5.1743903518160296e-05,0.0,0.01086659907348935,0.0,6.654204151712796e-06,0.0,0.0016759932886146493,0.0,3.8679067572481715e-05,,,0.0,0.00019769655841983603
2007-09-06,0.0,0.0015203854335694162,0.0,4.328882345855454e-06,0.0,0.010316251229411768,0.0,1.4800192402501233e-06,0.0,0.00017595449498892664,0.0,2.0063563075360024e-05,,,0.0,0.0007716705359186476
2007-09-07,0.0,0.0013506067848979347,0.0,4.983075833219219e-06,0.0,0.005364572656997105,0.0,0.00021544750669994,0.0,0.00022394875881835498,0.0,4.673127770118273e-05,,,0.0,0.00043580437263202195
2007-09-08,0.0,0.0007739355723617044,0.0,8.344674609597266e-06,0.0,0.0008161602097887409,0.0,8.21422443197644e-06,0.0,0.006212916626947985,0.0,1.360170629848145e-05,,,0.0034943160143434807,0.0057088863680761145
2007-09-09,0.0,0.0007442646203204009,0.0,2.1856983416607058e-05,0.0,5.6455316957154933e-05,0.0,7.253741357461176e-05,0.0,0.0013297418247499573,0.0,1.3894666126448744e-05,,,0.0007934691386282139,0.0018517074593980064
